content,labels,0,1
dreadful day irish history given passionate somewhat flawed treatment,1.0,0.45380747,0.5461925
douglas mcgrath nicholas nickleby dickens done cinematically,1.0,0.4517387,0.54826134
nothing detract affection moral favorite friends friends thick thin,1.0,0.45456335,0.5454367
worse silence lambs better hannibal,1.0,0.45018563,0.5498144
like child important message tell skins faults easy forgive intentions lofty,1.0,0.4527926,0.54720736
picture uses humor heartfelt conviction tell story discovering destination life also acknowledging places people whence came,1.0,0.45493335,0.54506665
genuinely moving wisely unsentimental drama,1.0,0.45277277,0.5472272
familiar rise fall tale long glamour short larger moralistic consequences though told sharp ears eyes tenor times,1.0,0.44960457,0.5503954
new film bill plympton animation master always welcome,1.0,0.45336792,0.54663205
takashi miike keeps pushing envelope ichi killer,1.0,0.45175034,0.5482496
charming witty also somewhat clumsy,1.0,0.45546862,0.54453135
poignant compelling story relationships food love takes us bumpy satisfying journey heart,1.0,0.4488793,0.5511207
seldahl barbara precise moving portrait someone whose world turned upside first passion illness,1.0,0.45864716,0.54135287
time learn andrew turnabout fair play every bit awful borchardt coven enjoy anyway,1.0,0.45489675,0.54510325
mature deeply felt fantasy director travel years russian history,1.0,0.45256594,0.5474341
grenier terrific bringing unforced rapid fire delivery toback heidegger nietzsche referencing dialogue,1.0,0.45257425,0.54742575
even though know outcome seesawing general fate arguments competing lawyers stomach knotting suspense legal thriller testimony witnesses lends film resonant undertone tragedy,1.0,0.454261,0.54573905
mr deeds sure give lot laughs simple sweet romantic comedy,1.0,0.45121452,0.54878545
kept aloft largely comically adept ensemble,1.0,0.45064503,0.549355
evokes style flash double cross made mamet house games last fall heist much fun,1.0,0.44964406,0.550356
charmer belgium,1.0,0.4519947,0.54800534
old story lively script sharp acting partially animated interludes make kiss seem minty fresh,1.0,0.45371646,0.54628354
respites marshall keeps energy humming edits unlike moulin rouge crisp purposeful without overdoing,1.0,0.45090607,0.5490939
recommend film,1.0,0.45327112,0.5467289
first foremost reason go see blue crush phenomenal water born cinematography david hennings,1.0,0.45301947,0.54698056
far future may awesome consider period detail matters heart film transporting stays put past,1.0,0.4537182,0.5462819
result mesmerizing filled menace squalor,1.0,0.45436114,0.54563886
elegant film often surprising twists intermingling naivet sophistication,1.0,0.45162222,0.5483778
brosnan gives portrayal solid perfect outstanding performance bond die another day,1.0,0.4503931,0.5496069
powerful voice pop cyber culture feeds bjorkness,1.0,0.45292476,0.5470752
charming yet poignant tale irrevocable ties bind,1.0,0.45262763,0.54737234
barry gives assassin disquieting authority,1.0,0.45109522,0.5489048
classic spy action buddy movie entertaining enough worth look,1.0,0.45163882,0.54836124
alternating facetious comic parody pulp melodrama smart aleck movie tosses around intriguing questions difference human android life,1.0,0.45344213,0.5465579
dashing resourceful hero lisping reptilian villain big fights big hair lavish period scenery story complicated enough let bask cleverness figure,1.0,0.4578126,0.54218745
mordantly funny intimately knowing,1.0,0.4527632,0.54723674
soul stirring documentary israeli palestinian conflict revealed eyes children remain curious odds,1.0,0.45401612,0.54598385
riveting profile law enforcement visceral nasty journey urban hades,1.0,0.4520374,0.54796255
direction script weaver performance vaguely discontented woman substance make mildly entertaining minutes mood,1.0,0.44661763,0.55338234
nair cast large altman esque deftly spins multiple stories vibrant intoxicating fashion,1.0,0.45198533,0.5480147
salton sea moments inspired humour though every scrap darkest variety,1.0,0.45127907,0.5487209
unlikely see better thriller year,1.0,0.45506486,0.54493517
moment broken character study rich emotional texture journey really go anywhere,1.0,0.45076114,0.54923886
movie fans stop loving anime fanatical excess built,1.0,0.4549861,0.5450139
haunting fence conclusion hear ultimate fate girls realize much dismay really happen noyce greatest mistake thinking needed sweeping dramatic hollywood moments keep us,1.0,0.45855382,0.54144615
rip roaring comedy action fest put hairs chest,1.0,0.45405614,0.54594386
modestly made profoundly moving documentary,1.0,0.45156246,0.5484376
chilly brooding quietly resonant psychological study domestic tension unhappiness,1.0,0.4547519,0.54524803
work intricate elegance literary lyricism profound common sense,1.0,0.44943386,0.55056614
jagger bone dry mournfully brittle delivery gives film bittersweet bite,1.0,0.45230597,0.547694
chilling tale one great crimes th century france murder two rich women servants,1.0,0.4516289,0.5483711
enthusiastically invokes percussion rhythm brass soul sense fierce competition helps make great marching bands half fun college football games,1.0,0.4484975,0.5515025
level maturity displayed year old first time feature director astonishing considering inexperience subject matter,1.0,0.45241642,0.5475836
film sharp often mischievous sense humor catch guard,1.0,0.45035717,0.54964286
movie relatively simple plot uncomplicated morality play well affable cast,1.0,0.4460001,0.55399996
cool slick stuff ready quench thirst audience misses summer blockbusters,1.0,0.45289502,0.547105
smartly directed grown film ideas,1.0,0.45485434,0.5451457
cantet beautifully illuminates means sometimes inside looking times outside looking,1.0,0.45049492,0.5495051
sly dissection inanities contemporary music business rather sad story difficulties artistic collaboration,1.0,0.45392916,0.5460708
secretary original ignored,1.0,0.45068023,0.5493198
perfectly competent often imaginative film lacks little lilo stitch spades charisma,1.0,0.44985095,0.550149
easily one best exciting movies year,1.0,0.4499227,0.55007726
movie brilliant really philosophy illustrated everyday events,1.0,0.44985065,0.5501493
beguiling evocation quality keeps dickens evergreen exuberant openness expresses basic emotions,1.0,0.45293066,0.5470693
proof epicenter cool beautiful thought provoking foreign cinema smack dab middle dubya axis evil,1.0,0.45156258,0.5484374
high melodrama emotionally engrossing thanks strong credible performances whole cast,1.0,0.45072716,0.54927284
compared usual somber festival entries davis highly personal brand romantic comedy tart smart breath fresh air stands pack even picture somewhat problematic,1.0,0.4529757,0.54702437
questioning election process payami graphically illustrates problems fledgling democracies also strength sense freedom iranian people already possess without access ballot box,1.0,0.4537733,0.54622674
newton draws attention like magnet acts circles around better known co star mark wahlberg,1.0,0.4523593,0.54764074
deeply felt vividly detailed story newcomers strange new world,1.0,0.45050803,0.54949194
falls neatly category good stupid fun,1.0,0.45054078,0.5494593
chris columbus sequel faster livelier good deal funnier original,1.0,0.45045197,0.549548
captures perverse element kafkaesque identity overnight robbed replaced persecuted,1.0,0.45555568,0.5444443
ozpetek joins ranks gay filmmakers used emigre experience explore sex culture ways elude nationally settled,1.0,0.45374772,0.54625225
undeniably intriguing film adventurous young talent finds inspiration fringes american underground,1.0,0.45349872,0.5465012
takes fresh absorbing look figure whose legacy begun bronze,1.0,0.44960952,0.55039054
bon app tit like splendid meal red dragon satisfies ripe recipe inspiring ingredients certified cuisine palatable presentation,1.0,0.45401496,0.54598504
tsai ming liang taken trademark style refined crystalline point,1.0,0.4516524,0.5483476
addition gluing edge seat changing lanes also film freshness imagination insight,1.0,0.45530778,0.54469216
thrilling provocative darkly funny timely sci fi mystery works many different levels invites demands repeated viewings,1.0,0.447953,0.55204695
film enjoyable family film pretty much aimed youngster loves horses,1.0,0.45317692,0.5468231
anything film something public service shedding light group extremely talented musicians might otherwise go unnoticed underappreciated music fans,1.0,0.45894775,0.5410522
hatfield hicks make oddest couples sense movie becomes study gambles publishing world offering case study exists apart movie political ramifications,1.0,0.4464783,0.55352163
much storytelling moves away solondz social critique casting audience intellectual lector contemplation auteur professional injuries,1.0,0.45634952,0.5436505
consumers lo mein general tso chicken barely give thought folks prepare deliver hopefully film attach human face little steaming cartons,1.0,0.4572591,0.54274094
really need minute film tell us exactly romantic relationship year old boy year old woman work,1.0,0.45270643,0.5472936
invitingly upbeat overture pathos filled ultimately life affirming finale martin masterfully conducted work,1.0,0.45351768,0.5464823
earns laughs stock redneck types many many moments recognize even without elizabethan prose play behind thing,1.0,0.45390072,0.5460993
hint awkward hitchcockian theme tact harmon daunting narrative promotes reasonable landscape conflict pathos support scattershot terrorizing tone,1.0,0.45618284,0.5438171
found liking film though case one man treasure could prove another man garbage,1.0,0.44760838,0.5523916
american european cinema amassed vast holocaust literature impossible think film challenging depressing grey zone,1.0,0.45434994,0.54565006
allen underestimated charm delivers goodies lumps coal,1.0,0.45215067,0.5478493
captivating cross cultural comedy manners,1.0,0.45325717,0.5467428
aside minor tinkering movie probably loved except looks even better,1.0,0.44913095,0.55086905
passions aroused discord old new cultures set strange stark beauty mideast desert lovingly perceptively filmed almost taste desiccated air,1.0,0.45606422,0.5439358
complex politically charged tapestry contemporary chinese life exciting new filmmaker brought screen like nothing westerners seen,1.0,0.45366266,0.5463373
poetry motion captured film bit repetitive overall entertaining informative documentary,1.0,0.4555525,0.54444754
swimming young woman face casting actress whose face projects woman doubts yearnings succeeds,1.0,0.45232174,0.5476783
bundy michael reilly burke octopus river fear right amount charisma menace,1.0,0.45254448,0.5474555
captivates shows excess business pleasure allowing us find small human moments leaving grand whimper,1.0,0.45395014,0.5460499
zany exuberantly irreverent animated space adventure,1.0,0.45002457,0.54997545
turns cut norm thanks clever writing sprightly acting,1.0,0.45572138,0.5442786
exactly gourmet meal fare fair even coming drive thru,1.0,0.44835988,0.55164015
much better documentary revealing emotional surprising pedestrian english title would believe,1.0,0.45547384,0.54452616
plotless shapeless yet must admitted entirely humorless indeed outrageous bits achieve shock laughter intensity almost dadaist proportions,1.0,0.45652333,0.5434767
although frailty fits classic genre script execution remarkably original work,1.0,0.45151302,0.54848695
es divertida visualmente espectacular muy entretenida simple sencillamente te sorprender,1.0,0.4518394,0.5481606
radio soundtrack game cast tierney inimitable walken especially keep unusual comedy choking conceit,1.0,0.4484514,0.5515486
large cast representing broad cross section tavernier film bounds along rat tat energy girl friday maintaining light touch tackling serious themes,1.0,0.45071238,0.5492876
cletis playful highly studied dependent success patient viewer,1.0,0.45367366,0.54632634
believe much laugh audacity casting sheer insanity,1.0,0.45466766,0.5453324
sometimes like go movies fun wasabi good place start,1.0,0.4466418,0.55335826
visual flourishes little obvious restrained subtle storytelling fine performances make delicate coming age tale treat,1.0,0.4449998,0.55500025
mr spielberg company want enjoy without feeling conned succeed merrily noble endeavor,1.0,0.45081925,0.54918075
khouri manages terrific flair keep extremes screwball farce blood curdling family intensity one continuum,1.0,0.4496988,0.5503012
watchable movie quite memorable experience might,1.0,0.45025432,0.54974574
rare lightly entertaining look behind curtain separates comics people laughing crowd,1.0,0.45493004,0.54506993
superior horror flick,1.0,0.45155823,0.54844177
guiltless film nice evening,1.0,0.45348883,0.5465112
combines improbable melodrama gored bullfighters comatose ballerinas subtly kinky bedside vigils sensational denouements yet end undeniably touched,1.0,0.45278034,0.5472197
never seen heard anything quite like film recommend originality alone,1.0,0.45477372,0.5452263
sophomore slump director sam mendes segues oscar winner oscar winning potential smooth sleight hand,1.0,0.44890526,0.5510947
one original american productions year find remembering refreshing visit sunshine state,1.0,0.45152912,0.5484709
dogtown z boys exposes roots skateboarding boom would become punk kids revolution,1.0,0.44944516,0.5505549
spielberg managed marry science fiction film noir action flicks philosophical inquiry,1.0,0.45353583,0.5464642
really counts bloody sunday connects visceral level transcends language,1.0,0.44971168,0.55028826
know never listen marvin gaye supremes way,1.0,0.45317432,0.5468257
uniquely sensual metaphorical dramatization sexual obsession spends bit much time fairly ludicrous plot,1.0,0.45476922,0.54523075
quietly introspective portrait self esteem employment shame losing job,1.0,0.45199305,0.54800695
one best examples treat subject fully aware examined much like photo know taken,1.0,0.45157665,0.54842335
film deliberately lacks irony genuine dramatic impact plays like powerful drama somehow never seen,1.0,0.45064598,0.549354
summer overrun movies dominated cgi aliens super heroes revigorates mind see feature concentrates people project script characters hold sway,1.0,0.45817488,0.5418251
saddled unwieldy cast characters angles payoff powerful revelatory,1.0,0.45136708,0.548633
way coppola professes love movies colorful pop junk classics unequivocally qualify art giddily entertaining,1.0,0.45623848,0.5437615
succeeds well made evocation subculture,1.0,0.44934148,0.5506585
enjoyably dumb sweet intermittently hilarious taste quirky steal glimpse,1.0,0.45185483,0.5481451
methodical measured gently tedious comedy secret ballot purposefully reductive movie may successful lodging brain,1.0,0.4531277,0.5468723
writer director alexander payne election co writer jim taylor brilliantly employ quirky fearless ability look american angst eye end laughing,1.0,0.4552331,0.5447669
often hilarious,1.0,0.45182964,0.5481704
bracing unblinking work serves painful elegy sobering cautionary tale,1.0,0.4501693,0.54983073
thoughtful surprisingly affecting portrait screwed man dared mess powerful people seen eyes idealistic kid chooses champion ultimately losing cause,1.0,0.4558729,0.5441271
ambitious unsettling psychodrama takes full chilling advantage rough around edges low budget constraints,1.0,0.44805318,0.5519468
cat meow marks return form director peter bogdanovich,1.0,0.45182696,0.548173
like old myths wonder tales spun afresh,1.0,0.45127764,0.5487223
perfect show respect one underrated professionals deserve rarely receive,1.0,0.45354304,0.54645693
seriocomic debut extravagant promise georgian israeli director dover kosashvili,1.0,0.45248365,0.5475164
best garcia perfectly portrays desperation insecure man,1.0,0.45114928,0.5488508
barry convinces us dangerous secretly unhinged guy could easily killed president made feel powerful,1.0,0.4452503,0.5547497
denver get first last look one triumphant performances vanessa redgrave career deserves seen everywhere,1.0,0.45247218,0.54752785
vastness implied metropolis breathtaking,1.0,0.45210457,0.54789543
lovely eerie film casts odd rapt spell,1.0,0.45182627,0.5481737
vividly demonstrates director hollywood blockbusters patriot games still turn small personal film emotional wallop,1.0,0.45284837,0.5471516
tale passionate tumultuous affair musset unfolds sand masculine persona love life beauty takes form,1.0,0.45173305,0.54826695
fine focused piece work reopens interesting controversy never succumbs sensationalism,1.0,0.44736993,0.55263007
psychoanalytical provocatively also refreshingly literary,1.0,0.4527628,0.5472372
compelling journey best friend remembers finest specials,1.0,0.45132577,0.5486742
tricky satisfying david mamet airless cinematic shell games,1.0,0.45066953,0.5493305
retooled genre piece tale guy gun amiably idiosyncratic work,1.0,0.44916937,0.5508306
lauren ambrose comes alive attention two strangers town honest performances realistic interaction characters coming age story twist,1.0,0.4491297,0.5508703
stock silver bullets director neil marshall intense freight train film,1.0,0.45263803,0.54736197
macdowell gives give solid anguished performance eclipses nearly everything else ever done,1.0,0.44700003,0.55300003
grimly competent stolid earnest military courtroom drama,1.0,0.45283452,0.54716545
biggest problem movie nearly long enough,1.0,0.4501184,0.5498816
ayurveda help us return sane regimen eating sleeping stress reducing contemplation clearly good thing,1.0,0.45152646,0.5484736
lot credit film winning tone must go grant lost bit dry humor first made audiences sides atlantic love,1.0,0.45566523,0.5443347
extraordinary film least japanese yet feels universal,1.0,0.45289522,0.5471048
work transcends boy meets girl posturing typical love stories,1.0,0.4567065,0.54329354
astonishingly skillful moving could become historically significant work well masterfully made one,1.0,0.44748846,0.5525116
much smarter attentive first sets,1.0,0.45329568,0.5467043
maybe past year seen release worst film comedies decades honestly analyze really bad,1.0,0.44903594,0.55096406
one rare docs paints grand picture era makes journey feel like party,1.0,0.45176294,0.5482371
ever possible say williams truly inhabited character,1.0,0.4534993,0.54650074
right brilliant piece filmmaking funny sometimes hilarious comedy deft sense humor playful spirit game cast,1.0,0.4500981,0.54990184
much tongue cheek film doubt filmmaker fun,1.0,0.45283803,0.54716194
particularly well made since found howling cringing say film works,1.0,0.44894,0.55105996
energetic violent movie momentum never lets,1.0,0.45005742,0.5499426
watching film feel mainly suspense excitement dominant feeling something like nostalgia,1.0,0.44786867,0.5521313
hoffman notches nuances pain smart edgy voice waddling profile emphasized accent humor wilson plight saves pathos drippiness,1.0,0.45242044,0.5475796
averting eyes solondz forces us consider unthinkable unacceptable unmentionable,1.0,0.4548295,0.5451705
sometimes need comforting fantasies mental illness also need movies like tim mccann revolution,1.0,0.454908,0.545092
although german cooking come readily mind considering world best cuisine mostly martha could make deutchland popular destination hungry tourists,1.0,0.4471595,0.55284053
brutally honest told humor poignancy makes message resonate,1.0,0.45257014,0.54742986
life rez picnic picture shows,1.0,0.45352492,0.54647505
reminiscent alfred hitchcock thrillers scary parts signs occur waiting things happen,1.0,0.45630616,0.5436939
bilingual charmer like woman inspired,1.0,0.45013326,0.5498668
life affirming heartbreaking sweet without decay factor funny sad,1.0,0.45054555,0.54945445
charms lead performances allow us forget film problems,1.0,0.44839594,0.5516041
brave attempt tap heartbeat world salute universal language rhythm zippy sampling sounds,1.0,0.4516264,0.54837364
one rare films seems though written one somehow manages convince almost everyone put screen,1.0,0.45311296,0.54688704
features one affecting depictions love affair ever committed film,1.0,0.45412377,0.5458762
director peter jackson crew steeped majesty tolkien writing every frame produces new joys whether fan books,1.0,0.45074913,0.5492509
cuts right b giving big middle fingered shut talk nothing two guys beating hell outta one another,1.0,0.45322123,0.5467788
allen se atreve atacar atacarse nos ofrece gags que van de la sonrisa la risa de larga duraci n,1.0,0.4538468,0.54615325
gangs despite gravity subject matter often fun watch good spaghetti western,1.0,0.44698247,0.5530175
best early plays culture clashes brothers,1.0,0.4510026,0.54899734
subtitled costume drama set remote african empire cell phones guns internal combustion engine politics thump timely tomorrow,1.0,0.45318115,0.54681885
result something quite fresh delightful,1.0,0.45056847,0.54943156
dares little different shading makes worthwhile,1.0,0.45180944,0.54819053
hoffman performance authentic core,1.0,0.4490348,0.5509652
poignant familiar story young person suspended two cultures,1.0,0.4525626,0.54743737
white oleander may leave rolling eyes dark mean like looking,1.0,0.4532792,0.54672086
ice cube holds film together engaging warm performance,1.0,0.4560547,0.5439453
film may hit hard better drug related pictures still manages get punches,1.0,0.45468056,0.54531944
digital video documentary stand comedians great glimpse different world,1.0,0.45148116,0.5485189
sensual funny end touching,1.0,0.45054892,0.54945105
much fatale outside stylish surprises ok,1.0,0.45207074,0.5479292
gooding energetic frontman hard resist enthusiasm even filmmakers come nothing original way slapstick sequences,1.0,0.4472345,0.5527655
deliberately skillfully uses ambiguity suggest possibilities imbue theme added depth resonance,1.0,0.4514317,0.54856825
storylines woven together skilfully magnificent swooping aerial shots breathtaking overall experience awesome,1.0,0.45033535,0.5496646
miniscule little bleep film radar one many people check,1.0,0.4526236,0.5473764
gives devastating testimony people capacity evil heroic capacity good,1.0,0.4493428,0.5506573
whole cast looks much fun slapstick antics silly street patois tossing around obscure expressions like bellini mullinski compact minutes breezes,1.0,0.44914758,0.5508524
solidly seaworthy chiller,1.0,0.45210811,0.5478919
helps lil bow wow tones pint sized gangsta act play someone resembles real kid,1.0,0.44957045,0.5504296
goldmember funny enough justify embarrassment bringing barf bag moviehouse,1.0,0.45398492,0.54601514
fascinating unnerving examination delusions one unstable man,1.0,0.45054534,0.5494547
broad cartoonish screenplay accuracy observation work director frank novak keeps film grounded undeniable social realism,1.0,0.44942814,0.5505718
allows us hope nolan poised embark major career commercial yet inventive filmmaker,1.0,0.44821742,0.55178255
quite comedy film tackles relatively serious subject open mind considerable good cheer never less engaging,1.0,0.44873554,0.55126446
like sucker good old fashion romance someone shamelessly loves eat mostly martha offers perfect ingredients satisfy appetite,1.0,0.45368433,0.5463156
like great documentaries goes one truth ford administration complicity tearing orphans mothers stumbles upon others even compelling,1.0,0.45293888,0.5470611
map inner rhythms love jealousy sacrifice drawn master steady stroke,1.0,0.45481855,0.5451815
collateral damage finally delivers goods schwarzenegger fans,1.0,0.45509025,0.5449098
run walk see barbed bracing comedy big screen,1.0,0.45704076,0.5429593
emperor club ruthless placid way finds one conservative hidebound movie making traditions gives new texture new relevance new reality,1.0,0.44845524,0.5515448
makes film special refreshingly unhibited enthusiasm people spite clearly evident poverty hardship bring music,1.0,0.45410976,0.5458902
biopic crane life classic tradition evolves become us era video,1.0,0.44981357,0.5501864
manages fall closer quality silence abysmal hannibal,1.0,0.44978657,0.55021346
fun wispy wise surprisingly inoffensive film teen love stepmom,1.0,0.45462552,0.54537445
blushing gushing imamura squirts screen warm water red bridge,1.0,0.4539567,0.54604334
princess sorvino glides gracefully male persona female without missing beat ben kingsley truly funny playing kind ghandi gone bad,1.0,0.45163387,0.5483661
marvelously entertaining deliriously joyous documentary,1.0,0.45083413,0.5491659
always fascinating watch marker essayist work,1.0,0.44954848,0.5504515
peppering urban study references norwegian folktales villeneuve creates maelstrom world bizarre credible real turns magical,1.0,0.45376503,0.54623497
good performances realistic non exploitive approach make paid full worth seeing,1.0,0.4468777,0.55312234
tsai convincingly paints specifically urban sense disassociation,1.0,0.452062,0.547938
human resources good straightforward tale time better haunting like poem,1.0,0.4525536,0.5474464
better predecessor may rate magical fun family fare recent holiday season,1.0,0.4487332,0.55126685
movie one best examples artful large format filmmaking likely see anytime soon,1.0,0.44984674,0.55015326
whether enlightened derrida lectures self derrida undeniably fascinating playful fellow,1.0,0.4522188,0.54778117
storytelling value cannot denied even solondz thirst controversy sketchy characters immature provocations fully succeed cheapening,1.0,0.4550373,0.5449627
terrific insider look star making machinery tinseltown,1.0,0.44919804,0.55080193
truly awful heartbreaking subject matter one whose lessons well worth revisiting many times possible,1.0,0.45153508,0.5484649
intimate good humored ethnic comedy like numerous others cuts deeper expected,1.0,0.45213497,0.547865
film powerful accessible funny miss messages entertained well,1.0,0.45117173,0.54882824
alternately fascinating frustrating documentary,1.0,0.45149267,0.54850733
compelling spanish film withering effects jealousy life young monarch whose sexual passion husband becomes obsession,1.0,0.45088032,0.54911965
smith finds amusing juxtapositions justify exercise,1.0,0.45107755,0.5489224
psychologically rich suspenseful moral thriller stellar performance al pacino,1.0,0.45357955,0.5464205
piccoli gives superb performance full deep feeling,1.0,0.44877753,0.55122244
tender yet lacerating darkly funny fable,1.0,0.4520073,0.5479927
raw action packed experience ringside seat tough man contest,1.0,0.45226094,0.5477391
elling portrayed quiet fastidiousness per christian ellefsen truly singular character one whose frailties slightly magnified versions ones vex nearly everyone,1.0,0.45485047,0.5451495
enough finely tuned acting compensate movie failings,1.0,0.4528944,0.54710567
people want ol ball chain want ball chain,1.0,0.4507849,0.5492151
fast paced suspenseful argentinian thriller shadow side play,1.0,0.4535563,0.54644376
filmmaking may bit disjointed subject matter fascinating care,1.0,0.4525274,0.5474726
ichi killer takashi miike japan wildest filmmaker gives us crime fighter carrying emotional baggage batman,1.0,0.45232493,0.5476751
intriguing downright intoxicating,1.0,0.45286193,0.54713804
nair use monsoon wedding lament loss culture instead sees chance revitalize always remarkable clung traditions,1.0,0.451765,0.548235
response new sequel analyze may hinge thought first film,1.0,0.4544481,0.54555184
may brainer least funny brainer,1.0,0.4542473,0.54575276
although jackson doubtless reserving darkest hours return king long greater sense urgency two towers,1.0,0.45108187,0.5489181
definitely step right direction,1.0,0.45055416,0.54944587
wise elegiac,1.0,0.45293045,0.54706955
mostly works universal themes earnest performances excellent use music india popular gulzar jagjit singh,1.0,0.4482227,0.5517773
despite flaws crazy hell marks encouraging new direction la salle,1.0,0.44906393,0.55093604
best enjoyed work fiction inspired real life events seeking definitive account eisenstein life would better elsewhere,1.0,0.44697326,0.55302674
admirable reconstruction terrible events fitting memorial dead day thousands thereafter,1.0,0.4518965,0.5481035
storytelling may ordinary cast one star reunions fans gosford park come assume another day brit cinema,1.0,0.4515076,0.54849243
almost spectacular coastal setting distracts slightly eccentric good naturedly aimless story,1.0,0.45499364,0.54500633
wonder wonders teen movie humanistic message,1.0,0.4494794,0.5505206
kind trifle date nights invented,1.0,0.4518541,0.5481459
story still seems timely important element heartbreak watching older wiser eyes know happen greene story ends,1.0,0.4594863,0.54051375
director nancy savoca frills record show forged still raw emotions captures unsettled tenor post period far better measured polished production ever could,1.0,0.45726407,0.54273593
capability effecting change inspiring hope,1.0,0.45089623,0.54910374
part works beautifully movie without sacrificing integrity opera,1.0,0.4494566,0.55054337
deceivingly simple film one grows power retrospect,1.0,0.45024556,0.54975444
youthful high spirits tautou remains captivating throughout michele religious romantic quests backed likable cast,1.0,0.45516688,0.5448331
special p v camera mounts bikes skateboards motorcycles provide intense experience splashed across immense imax screen,1.0,0.45331827,0.54668176
elevates movie run mill singles blender surreal sense humor technological finish,1.0,0.45010108,0.549899
sheer joy pride took work shines every frame,1.0,0.4491631,0.5508369
digs beyond usual portrayals good kids bad seeds reveal ambivalent set characters motivations,1.0,0.45072904,0.5492709
blessed two fine nuanced lead performances,1.0,0.44898582,0.5510142
modest masterpiece,1.0,0.4512118,0.5487882
nolan bravely treads american films dare delve world ambivalence ambiguity,1.0,0.45378125,0.54621875
good see michael caine whipping dirty words punching people stomach,1.0,0.45321867,0.54678136
brims passion words eccentric accident prone characters crazy things keep people going crazy life,1.0,0.4504335,0.5495665
devos delivers perfect performance captures innocence budding demons within wallflower,1.0,0.453072,0.5469279
much successful translation famous previous film adaptation writer director anthony friedman similarly updated british production,1.0,0.45331845,0.5466815
small movie big impact,1.0,0.45378545,0.5462145
performances four main actresses bring characters life little melodramatic enough hope keep engaged,1.0,0.44929725,0.55070275
sturdy entertaining period drama caine fraser moments,1.0,0.4536868,0.5463132
early middle passages surprising much engage even touch us classical dramatic animated feature hip contemporary jokey one sort works,1.0,0.45396,0.54604
tricky topic tadpole much step right direction blend frankness civility compassion,1.0,0.45375586,0.5462442
filmmakers asking us believe something improbable,1.0,0.4504853,0.5495147
story line may years old el crimen del padre amaro timely despairing vision corruption within catholic establishment,1.0,0.459056,0.540944
enormously likable partly aware grasp absurd,1.0,0.45221138,0.5477886
subtle well crafted part chiller,1.0,0.45172417,0.5482758
k widowmaker great yarn,1.0,0.45316768,0.5468323
soundtrack alone worth price admission,1.0,0.45214295,0.54785705
worth look sides issues perspective offers one public rarely sees,1.0,0.45201203,0.54798794
spectacularly beautiful mention mysterious sensual emotionally intense replete virtuoso throat singing,1.0,0.45477045,0.54522955
japanese director shohei imamura latest film odd ultimately satisfying blend sophomoric sublime,1.0,0.4541061,0.5458939
may leave theater questions answers darned toes still tapping,1.0,0.4526585,0.5473415
although includes fair share dumb drug jokes predictable slapstick orange county far funnier would seem right,1.0,0.45178774,0.54821223
conversion effort much writing genuinely witty stars appealing enough probably good shot hollywood career want one,1.0,0.44831848,0.5516816
shyamalan offers copious hints along way myriad signs beneath familiar funny surface far bigger far meaningful story one little green men come earth harvesting purposes,1.0,0.45498562,0.5450143
like vardalos corbett play roles vibrant charm film directed joel zwick heartfelt hilarious ways fake,1.0,0.4548014,0.5451986
traditional moviemaking way done lot careful period attention well welcome wit,1.0,0.4506263,0.5493737
grand tour hundred years russian cultural identity stunning technical achievement,1.0,0.4565684,0.5434316
search redemption makes touching love story mainly blanchett ribisi compellingly tap spiritual aspect characters suffering,1.0,0.45082012,0.5491799
memory identity obviation gives secret life intermittent unease reaffirming long held illusions indeed reality erasing recasts self,1.0,0.45292497,0.54707503
famuyiwa feature deals subject matter tasteful intelligent manner rather forcing us endure every plot contrivance clich riddled genre offer,1.0,0.4554745,0.54452544
unusually dry eyed even analytical approach material generally played maximum moisture,1.0,0.44798607,0.55201393
love music hard imagine fun watching documentary,1.0,0.4499103,0.55008966
ragged cheap unassuming way movie works,1.0,0.44998646,0.5500135
director lee true cinematic knack also nice see movie heart thoroughly unabashedly sleeve,1.0,0.45625928,0.54374075
like mike going make box office money makes michael jordan jealous cute moments funny scenes hits target audience young bow wow fans nothing net,1.0,0.45097896,0.549021
nair treat issues lightly allows character confront problems openly honestly,1.0,0.4505905,0.5494095
cho timing priceless,1.0,0.4519678,0.54803216
would take complete moron foul screen adaptation oscar wilde classic satire,1.0,0.44847772,0.55152225
flick infantilized culture entirely infantile,1.0,0.4527203,0.5472797
painfully funny ode bad behavior,1.0,0.45056495,0.5494351
birthday girl amusing joy ride surprisingly violent moments,1.0,0.45242596,0.54757404
inherent strength material well integrity filmmakers gives coming age story restraint well warmth,1.0,0.44780844,0.55219156
despite long running time pace never feels slack scene screams bathroom break,1.0,0.44675374,0.55324626
together miller kuras actresses make personal velocity intricate intimate intelligent journey,1.0,0.4507986,0.5492014
watching love players brings fore gifted nonsense human beings still inestimable contribution made shared history,1.0,0.4552502,0.5447498
may history makes one purely enjoyable satisfying evenings movies,1.0,0.4521673,0.54783267
garc bernal talanc n immensely appealing couple even though story predictable want things work,1.0,0.44860366,0.55139637
slight enjoyable documentary,1.0,0.45147017,0.5485298
crush cars throw windows electrocute dismember victims full consciousness avert eyes moment,1.0,0.45344234,0.54655766
gem movie,1.0,0.45081094,0.54918903
film entirely successful still manages string together enough charming moments work,1.0,0.454122,0.545878
